user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag,assigned_resource_count,actively_used_resource_count,hour,day_of_week,week,month,date,avg_daily_access,export_ratio,unique_resources,avg_session_duration,is_night,night_access_pct,is_weekend,weekend_activity_ratio,access_time_variance,weekly_access_change,access_spike_score,privilege_usage_gap,privilege_usage_ratio,resource_access_concentration,avg_daily_access_zscore,export_ratio_zscore,unique_resources_zscore,avg_session_duration_zscore,night_access_pct_zscore,weekend_activity_ratio_zscore,access_time_variance_zscore,weekly_access_change_zscore,access_spike_score_zscore,privilege_usage_gap_zscore,privilege_usage_ratio_zscore,resource_access_concentration_zscore,raw_risk_score,governance_risk_score,risk_category,anomaly_score,anomaly_label,ml_risk_score,pca1,pca2
USER_059,Cloud_Admin,iam_console,write,2024-01-01 17:05:06,80.0,14.0,True,10,6,17,0,1,1,2024-01-01,31.75539568345324,5.095541401273886,6,50.35668789808917,0,39.490445859872615,0,22.92993630573249,49.290543851053386,31.23781017154893,5.095541401273886,4,60.0,0.1954905637353223,3.653133906859052,1.0143395426355104,0.2420831535863508,0.2388628370220613,0.6656476114291269,-0.96639074339592,0.3282178505220384,2.6101706556799265,2.0466379783786777,0.6136178039010834,-0.3214442544117737,-0.0936624438993623,0.9481297121549142,100.0,High,0.011945543046659624,1,34.52823781876063,4.206535475191498,-3.466400455565771
USER_084,DevOps_Engineer,jenkins_pipeline,read,2024-01-01 18:36:03,24.0,32.0,True,12,9,18,0,1,1,2024-01-01,28.78301886792453,2.419354838709677,9,37.95967741935484,0,55.64516129032258,0,44.354838709677416,67.00681877786519,22.840469759256905,0.8064516129032258,3,75.0,0.2534555666099632,-0.3462505270940151,-0.687972076586808,1.844263412691655,-1.3821801392910107,2.0259581293868987,0.7775887987092462,2.463412773494148,-0.3007716190933215,-0.9800867399989952,-0.0600659477987098,0.6249081986237622,0.0769512913895138,0.2663860734538606,60.38508127177666,High,0.030311220706141118,1,43.29936988370896,3.451818394029067,-0.18458651858582112
USER_067,Security_Admin,access_review,delete,2024-01-01 19:33:31,71.0,31.0,True,5,3,19,0,1,1,2024-01-01,19.64485981308411,1.6666666666666667,3,52.875,0,50.0,0,40.833333333333336,61.24642857142855,20.950885609995996,2.5,2,60.0,0.025,-0.611286877954871,-0.5617258476393568,-0.9965625490667834,-1.2684953602396505,1.5388942458528,0.5090695489104643,1.6418763471065,-0.3082219962662433,0.0732377567870517,-0.5451134919837548,-0.1794273306467401,-2.2316886782433394,-0.3308545427899416,25.68048392669301,Low,0.05626075758971388,1,55.69242279741725,-1.6266688536026006,-0.6198878171384248
USER_087,DevOps_Engineer,kubernetes_cluster,write,2024-01-01 19:37:25,64.0,32.0,True,7,6,19,0,1,1,2024-01-01,27.607142857142858,7.199999999999999,6,40.528,0,48.0,0,44.0,51.53832258064517,22.157687994348645,1.6,1,85.71428571428571,0.2547469332494505,-0.5551972687615107,0.6372392166467767,0.2231911136378434,0.6105368673479695,0.3282643917561558,0.6894229960281374,-1.071566000019646,-0.3695062154744409,-0.4831528212694027,-1.1264999683652772,1.3316504983033857,0.0856333061788066,0.0140120728782285,45.72007384909016,Medium,0.0676588317307063,1,61.13594714921836,1.3220068362580473,1.1442212811990689
USER_083,DevOps_Engineer,ansible_tower,write,2024-01-01 19:39:27,30.0,29.0,True,9,7,19,0,1,1,2024-01-01,31.20192307692308,4.724409448818897,7,39.36220472440945,0,44.09448818897638,0,49.60629921259843,55.00537432820894,21.174031449942103,5.511811023622047,2,77.77777777777779,0.1998201187472365,0.0835755330022823,-0.0490030048867867,0.7635485466557806,-0.2939834952558201,-0.5389982717811815,2.082404811903193,-0.2792488815324307,-0.4685294159058625,1.9664918543501813,-0.5932829580819935,0.8081376837258875,-0.2836463400929046,0.1401454744123568,53.0494630315244,Medium,0.07638069126290031,1,65.30135739038677,2.6127135523144673,-0.1517023468390828
USER_092,DevOps_Engineer,grafana,write,2024-01-01 20:36:35,23.0,25.0,True,12,6,20,0,1,1,2024-01-01,25.75438596491228,5.785123966942149,6,39.7603305785124,0,53.71900826446281,0,38.84297520661157,58.385261707989,20.980382994317225,1.6528925619834711,6,50.0,0.2226808857075616,-0.8844220443194614,0.2450307104150105,0.2231911136378434,0.014915459350698,1.5982342651618364,-0.5919288349736547,0.4931487705765641,-0.4880237098681383,-0.450030571227089,1.5395850830511413,-1.02415716729536,-0.1299506267493136,0.1577988268474795,54.07526816163244,Medium,0.05747283210378035,1,56.27128875774551,0.08633740606489153,-2.122624642732938
USER_040,HR_Admin,time_tracking,read,2024-01-01 21:57:17,34.0,13.0,True,7,4,21,0,1,1,2024-01-01,9.06060606060606,23.1404958677686,4,33.68595041322314,0,12.396694214876034,0,0.8264462809917356,20.78250688705234,10.33114461323661,1.6528925619834711,3,57.14285714285714,0.1672065113553004,-0.5684914118364055,2.667488104787829,-0.7183908375536566,-0.4182400212026556,0.3793635952973964,-0.5525135946763756,0.5354189212534404,-0.391126645804398,-0.8224307549081296,-0.0724002371260645,-0.3762675385177547,-0.4780590740250522,0.1369226380121253,52.862189700580245,Medium,0.045560863936482676,1,50.5823374494398,-2.4576185307558807,1.747647490015442
USER_066,Security_Admin,compliance_portal,read,2024-01-01 22:29:44,64.0,6.0,True,6,3,22,0,1,1,2024-01-01,18.24324324324324,2.5423728813559325,3,53.72033898305085,1,47.45762711864407,0,29.66101694915254,58.12494567579313,20.383499670653453,0.847457627118644,3,50.0,0.1254122761605825,-0.9575696517825474,-0.4161491921201504,-0.9965625490667834,-0.4824454303849474,0.842949438376338,-1.7356035076169225,0.7315530572463199,-0.3728405939744806,-1.509249128418179,0.0178945750343455,-0.7999842639215683,-0.8037005035642036,-0.4829480015688054,16.84260166922302,Low,0.04675404889422691,1,51.152182082255806,-3.3141916276527295,-0.13133149169664335
USER_072,Security_Admin,audit_logs,read,2024-01-01 22:33:08,74.0,13.0,True,11,8,22,0,1,1,2024-01-01,20.485981308411212,4.0,8,54.192,1,48.8,0,36.0,58.27393548387097,19.44351295621322,1.6,3,72.72727272727273,0.2267585248043137,-0.4034797709362794,-0.1738345009978585,1.5619318776989188,-0.0438650304251096,1.210408296723909,-0.4620140414102333,0.7750032047498352,-0.479894045848675,-0.7886089468477969,0.0178945750343455,0.6103724026121324,0.6375699281497098,0.2283455738903751,58.1746150304491,Medium,0.0893777116033061,1,71.50851097165774,2.1022078630485193,0.5504814370810521
USER_055,Cloud_Admin,gcp_console,read,2024-01-01 23:33:57,30.0,17.0,True,7,5,23,0,1,1,2024-01-01,21.57894736842105,3.252032520325204,5,49.04878048780488,1,38.21138211382114,0,24.390243902439025,47.11888577902171,21.57669403523617,2.4390243902439024,2,71.42857142857143,0.1808828899291625,-0.4694899493867858,-0.0999634097341117,-0.1740290083124257,-1.1137043543652076,0.2828859867231886,-0.6758282647299154,-0.2147861395186334,-0.0469498665002027,0.0593834128979439,-0.3918972374248253,0.2561223181176299,-0.1835804538403572,-0.2124297252810509,32.56194090656015,Medium,0.10736298936535738,1,80.097970582166,-0.5524680117614755,0.711852977357162
USER_074,Security_Admin,firewall_portal,write,2024-01-02 00:17:26,49.0,17.0,True,8,2,0,1,1,1,2024-01-02,22.45098039215686,1.639344262295082,2,54.10655737704918,1,49.18032786885246,0,45.08196721311475,61.24698550331934,21.915309359297797,2.459016393442623,6,25.0,0.115919144456811,0.0819920392075878,-0.5662679008787187,-1.508261434419924,-0.1233150133594183,1.3145185975407163,1.3626789231041794,1.6420387660874796,-0.1983854529979767,0.033991549882004,1.7069187760886468,-2.3513765971086387,-0.9387047115355274,-0.0258103756687981,43.406061699662416,Medium,0.02179416614409846,1,39.231770977034266,-2.6027361525285775,-4.419874184392781
USER_098,DevOps_Engineer,kubernetes_cluster,export,2024-01-02 01:23:20,22.0,26.0,True,7,5,1,1,1,1,2024-01-02,27.37719298245614,18.75,5,39.78125,1,47.65625,0,39.0625,55.315391240157474,23.2058816073958,1.5625,2,71.42857142857143,0.2220042537247316,-0.5960581049569006,3.8389389706433024,-0.3171663193800938,0.0311464761558097,0.2519308521290351,-0.5373841105970758,-0.2084014514270189,-0.2639861670124791,-0.5066359790142463,-0.5932829580819935,0.3893274320638877,-0.1344997057654567,0.3673892677125758,66.25419849518578,High,0.028512469000948282,1,42.44031697802147,0.9360944523652002,-0.3868081000714626
USER_062,Security_Admin,siem_console,write,2024-01-02 01:30:30,51.0,17.0,True,8,6,1,1,1,1,2024-01-02,18.93457943925233,2.479338842975207,6,53.95867768595041,1,46.28099173553719,0,33.88429752066116,55.05509641873277,20.242606977731445,2.479338842975207,2,75.0,0.114873060191035,-0.7867684349927924,-0.4266279169909011,0.5385341069926379,-0.2608229517672797,0.5208592795442565,-0.8870879641040466,-0.1637122280350674,-0.3888866176995435,0.0534524789258294,-0.5451134919837548,0.7514080692655022,-0.953581338362083,-0.1932797444847208,33.67471246734668,Medium,0.10762459293132076,1,80.22290795002522,0.3088478511664592,1.029236008376461
USER_043,Cloud_Admin,vm_management,read,2024-01-02 02:21:11,36.0,18.0,True,6,4,2,1,1,1,2024-01-02,21.553571428571427,3.252032520325204,4,50.34146341463415,1,35.77235772357724,0,23.577235772357724,48.496201519392216,18.833345479780917,1.6260162601626018,2,66.66666666666666,0.1227615355328577,-0.4797701033029795,-0.0999634097341117,-0.5901411702112024,0.2231184986498178,-0.4469954919670794,-0.8375953184553152,0.1295995408050312,-0.8014597640466198,-0.548801707531832,-0.3918972374248253,0.0154695795637111,-0.5413483361014759,-0.332795524055282,25.56769693358521,Low,0.10567395509123645,1,79.29131683623736,-1.800300598209565,0.6914009445818232
USER_097,DevOps_Engineer,jenkins_pipeline,write,2024-01-02 03:12:08,36.0,23.0,False,6,4,3,1,1,1,2024-01-02,27.737864077669904,6.0344827586206895,4,38.88793103448276,1,43.96551724137931,0,40.51724137931034,54.02758620689655,25.73271359611356,0.8620689655172413,2,66.66666666666666,0.1846250391288392,-0.5319688221859508,0.3141538257374395,-0.857523752398031,-0.6619642367874902,-0.5676377159677942,-0.1759285030143534,-0.502700483405301,-0.009613853934152,-0.9452581782713814,-0.5932829580819935,0.0752197433173874,-0.3858047062280112,-0.3682709021192508,23.50628537199765,Low,0.03731318823811758,1,46.64338925920636,-1.2695656269069795,-0.09809391967330253
USER_086,DevOps_Engineer,jenkins_pipeline,write,2024-01-02 03:36:53,5.0,29.0,True,12,6,3,1,1,1,2024-01-02,43.05172413793103,2.054794520547945,6,39.8013698630137,1,40.41095890410959,0,45.89041095890411,53.54393008974967,59.996653501445806,0.684931506849315,6,50.0,0.2419660511322697,2.1892204295757924,-0.7890294515630257,0.2231911136378434,0.0467571293894738,-1.3569672278074754,1.1591282312333524,-0.6132292695261917,3.439684590842537,-1.0561847618559044,1.5395850830511413,-1.02415716729536,-0.0002941168848903,0.3243051918234427,63.75065894169529,High,-0.029508230572195537,-1,14.73062785614981,3.286014559671961,-5.033184385658832
USER_083,DevOps_Engineer,monitoring_dashboard,write,2024-01-02 07:49:05,47.0,28.0,True,9,7,7,1,1,1,2024-01-02,31.20192307692308,4.724409448818897,7,39.36220472440945,0,44.09448818897638,0,49.60629921259843,55.00537432820894,21.174031449942103,5.511811023622047,2,77.77777777777779,0.1998201187472365,0.0835755330022823,-0.0490030048867867,0.7635485466557806,-0.2939834952558201,-0.5389982717811815,2.082404811903193,-0.2792488815324307,-0.4685294159058625,1.9664918543501813,-0.5932829580819935,0.8081376837258875,-0.2836463400929046,0.1401454744123568,53.0494630315244,Medium,0.07353242390691134,1,63.941073844151106,2.6555623686438015,-0.25326572182974805
